Series_Title,Released_Year,Runtime,IMDB_Rating,Overview,Meta_score,No_of_Votes,Gross,overview_tokens,Genre_Action,Genre_Adventure,Genre_Animation,Genre_Biography,Genre_Comedy,Genre_Crime,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_Film-Noir,Genre_History,Genre_Horror,Genre_Music,Genre_Musical,Genre_Mystery,Genre_Romance,Genre_Sci-Fi,Genre_Sport,Genre_Thriller,Genre_War,Genre_Western,Cert_16,Cert_A,Cert_Approved,Cert_G,Cert_GP,Cert_PG,Cert_PG-13,Cert_Passed,Cert_R,Cert_TV-14,Cert_TV-MA,Cert_TV-PG,Cert_U,Cert_U/A,Cert_UA,Cert_Unrated,Director_Group,Star1_Group,Star2_Group,Star3_Group,Star4_Group
Baby,2015.0,159,8.0,"An elite counter-intelligence unit learns of a plot, masterminded by a maniacal madman. With the clock ticking, it's up to them to track the terrorists' international tentacles and prevent them from striking at the heart of India.",75.36622872998362,52848,7149629.0,"['elite', 'counter', 'intelligence', 'unit', 'learn', 'plot', 'mastermind', 'maniacal', 'madman', 'clock', 'ticking', 'track', 'terrorist', 'international', 'tentacle', 'prevent', 'strike', 'heart', 'india']",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,2,2,2
La La Land,2016.0,128,8.0,"While navigating their careers in Los Angeles, a pianist and an actress fall in love while attempting to reconcile their aspirations for the future.",94.0,505918,"151,101,803","['navigate', 'career', 'los', 'angeles', 'pianist', 'actress', 'fall', 'love', 'attempt', 'reconcile', 'aspiration', 'future']",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,1,2,2
Lion,2016.0,118,8.0,"A five-year-old Indian boy is adopted by an Australian couple after getting lost hundreds of kilometers from home. 25 years later, he sets out to find his lost family.",69.0,213970,"51,739,495","['year', 'old', 'indian', 'boy', 'adopt', 'australian', 'couple', 'getting', 'lose', 'hundred', 'kilometer', 'home', 'year', 'later', 'set', 'find', 'lose', 'family']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2,2,2,2,2
The Martian,2015.0,144,8.0,"An astronaut becomes stranded on Mars after his team assume him dead, and must rely on his ingenuity to find a way to signal to Earth that he is alive.",80.0,760094,"228,433,663","['astronaut', 'strand', 'mars', 'team', 'assume', 'dead', 'rely', 'ingenuity', 'find', 'way', 'signal', 'earth', 'alive']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,2,2,2,2
Zootopia,2016.0,108,8.0,"In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy.",78.0,434143,"341,268,248","['city', 'anthropomorphic', 'animal', 'rookie', 'bunny', 'cop', 'cynical', 'con', 'artist', 'fox', 'work', 'uncover', 'conspiracy']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2,2,2,2,2
Bãhubali: The Beginning,2015.0,159,8.0,"In ancient India, an adventurous and daring man becomes involved in a decades-old feud between two warring peoples.",75.90297932451523,102972,"6,738,000","['ancient', 'india', 'adventurous', 'daring', 'man', 'involve', 'decade', 'old', 'feud', 'war', 'people']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,3,3,2,2
Kaguyahime no monogatari,2013.0,137,8.0,"Found inside a shining stalk of bamboo by an old bamboo cutter and his wife, a tiny girl grows rapidly into an exquisite young lady. The mysterious young princess enthralls all who encounter her, but ultimately she must confront her fate, the punishment for her crime.",89.0,38746,"1,506,975","['find', 'inside', 'shine', 'stalk', 'bamboo', 'old', 'bamboo', 'cutter', 'wife', 'tiny', 'girl', 'grow', 'rapidly', 'exquisite', 'young', 'lady', 'mysterious', 'young', 'princess', 'enthrall', 'encounter', 'ultimately', 'confront', 'fate', 'punishment', 'crime']",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,2,2,2,2
Wonder,2017.0,113,8.0,"Based on the New York Times bestseller, this movie tells the incredibly inspiring and heartwarming story of August Pullman, a boy with facial differences who enters the fifth grade, attending a mainstream elementary school for the first time.",66.0,141923,"132,422,809","['base', 'new', 'york', 'times', 'bestseller', 'movie', 'tell', 'incredibly', 'inspiring', 'heartwarming', 'story', 'august', 'pullman', 'boy', 'facial', 'difference', 'enter', 'fifth', 'grade', 'attend', 'mainstream', 'elementary', 'school', 'time']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2,2,2,2,2
Gully Boy,2019.0,154,8.0,A coming-of-age story based on the lives of street rappers in Mumbai.,65.0,31886,"5,566,534","['come', 'age', 'story', 'base', 'life', 'street', 'rapper', 'mumbai']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,2,2,2,2
Special Chabbis,2013.0,144,8.0,A gang of con-men rob prominent rich businessmen and politicians by posing as C.B.I and income tax officers.,76.78872776683993,51069,"1,079,369","['gang', 'con', 'man', 'rob', 'prominent', 'rich', 'businessman', 'politician', 'pose', 'income', 'tax', 'officer']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,2,2,2
Short Term 12,2013.0,96,8.0,A 20-something supervising staff member of a residential treatment facility navigates the troubled waters of that world alongside her co-worker and longtime boyfriend.,82.0,81770,"1,010,414","['supervise', 'staff', 'member', 'residential', 'treatment', 'facility', 'navigate', 'troubled', 'water', 'world', 'alongside', 'co', 'worker', 'longtime', 'boyfriend']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,3,2,2,2
Serbuan maut 2: Berandal,2014.0,150,8.0,"Only a short time after the first raid, Rama goes undercover with the thugs of Jakarta and plans to bring down the syndicate and uncover the corruption within his police force.",71.0,114316,"2,625,803","['short', 'time', 'raid', 'rama', 'go', 'undercover', 'thug', 'jakarta', 'plan', 'bring', 'syndicate', 'uncover', 'corruption', 'police', 'force']",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,2,2,2
The Imitation Game,2014.0,114,8.0,"During World War II, the English mathematical genius Alan Turing tries to crack the German Enigma code with help from fellow mathematicians.",73.0,685201,"91,125,683","['world', 'war', 'ii', 'english', 'mathematical', 'genius', 'alan', 'turing', 'try', 'crack', 'german', 'enigma', 'code', 'help', 'fellow', 'mathematician']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,2,2,2,2
Guardians of the Galaxy,2014.0,121,8.0,A group of intergalactic criminals must pull together to stop a fanatical warrior with plans to purge the universe.,76.0,1043455,"333,176,600","['group', 'intergalactic', 'criminal', 'pull', 'stop', 'fanatical', 'warrior', 'plan', 'purge', 'universe']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,2,2,2
Blade Runner 2049,2017.0,164,8.0,"Young Blade Runner K's discovery of a long-buried secret leads him to track down former Blade Runner Rick Deckard, who's been missing for thirty years.",81.0,461823,"92,054,159","['young', 'blade', 'runner', 'k', 'discovery', 'long', 'bury', 'secret', 'lead', 'track', 'blade', 'runner', 'rick', 'deckard', 'miss', 'thirty', 'year']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,2,2,2
Her,2013.0,126,8.0,"In a near future, a lonely writer develops an unlikely relationship with an operating system designed to meet his every need.",90.0,540772,"25,568,251","['near', 'future', 'lonely', 'writer', 'develop', 'unlikely', 'relationship', 'operating', 'system', 'design', 'meet', 'need']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,3,2,3,2
Bohemian Rhapsody,2018.0,134,8.0,"The story of the legendary British rock band Queen and lead singer Freddie Mercury, leading up to their famous performance at Live Aid (1985).",49.0,450349,"216,428,042","['story', 'legendary', 'british', 'rock', 'band', 'queen', 'lead', 'singer', 'freddie', 'mercury', 'lead', 'famous', 'performance', 'live', 'aid']",0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,2,2,2,2
The Revenant,2015.0,156,8.0,A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team.,76.0,705589,"183,637,894","['frontiersman', 'fur', 'trading', 'expedition', 'fight', 'survival', 'maul', 'bear', 'leave', 'dead', 'member', 'hunting', 'team']",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,4,4,2,2
The Perks of Being a Wallflower,2012.0,103,8.0,An introvert freshman is taken under the wings of two seniors who welcome him to the real world,67.0,462252,"17,738,570","['introvert', 'freshman', 'take', 'wing', 'senior', 'welcome', 'real', 'world']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,2,1,2,2
Tropa de Elite 2: O Inimigo Agora é Outro,2010.0,115,8.0,"After a prison riot, former-Captain Nascimento, now a high ranking security officer in Rio de Janeiro, is swept into a bloody political dispute that involves government officials and paramilitary groups.",71.0,79200,"100,119","['prison', 'riot', 'captain', 'nascimento', 'high', 'rank', 'security', 'officer', 'rio', 'de', 'janeiro', 'sweep', 'bloody', 'political', 'dispute', 'involve', 'government', 'official', 'paramilitary', 'group']",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2,2,2,2,2
The King's Speech,2010.0,118,8.0,"The story of King George VI, his impromptu ascension to the throne of the British Empire in 1936, and the speech therapist who helped the unsure monarch overcome his stammer.",88.0,639603,"138,797,449","['story', 'king', 'george', 'vi', 'impromptu', 'ascension', 'throne', 'british', 'empire', 'speech', 'therapist', 'help', 'unsure', 'monarch', 'overcome', 'stammer']",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2,1,2,2,2
The Help,2011.0,146,8.0,"An aspiring author during the civil rights movement of the 1960s decides to write a book detailing the African American maids' point of view on the white families for which they work, and the hardships they go through on a daily basis.",62.0,428521,"169,708,112","['aspire', 'author', 'civil', 'right', 'movement', 'decide', 'write', 'book', 'detail', 'african', 'american', 'maid', 'point', 'view', 'white', 'family', 'work', 'hardship', 'daily', 'basis']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,2,2,2,1
Deadpool,2016.0,108,8.0,"A wisecracking mercenary gets experimented on and becomes immortal but ugly, and sets out to track down the man who ruined his looks.",65.0,902669,"363,070,709","['wisecracking', 'mercenary', 'get', 'experiment', 'immortal', 'ugly', 'set', 'track', 'man', 'ruin', 'look']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2,1,2,2,2
Darbareye Elly,2009.0,119,8.0,The mysterious disappearance of a kindergarten teacher during a picnic in the north of Iran is followed by a series of misadventures for her fellow travelers.,87.0,45803,"106,662","['mysterious', 'disappearance', 'kindergarten', 'teacher', 'picnic', 'north', 'iran', 'follow', 'series', 'misadventure', 'fellow', 'traveler']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2,2,2,2,2
Dev.D,2009.0,144,8.0,"After breaking up with his childhood sweetheart, a young man finds solace in drugs. Meanwhile, a teenage girl is caught in the world of prostitution. Will they be destroyed, or will they find redemption?",86.74154206250815,28749,"10,950","['break', 'childhood', 'sweetheart', 'young', 'man', 'find', 'solace', 'drug', 'teenage', 'girl', 'catch', 'world', 'prostitution', 'destroy', 'find', 'redemption']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2,3,2,2
Yip Man,2008.0,106,8.0,"During the Japanese invasion of China, a wealthy martial artist is forced to leave his home when his city is occupied. With little means of providing for themselves, Ip Man and the remaining members of the city must find a way to survive.",59.0,211427,11459195.6,"['japanese', 'invasion', 'china', 'wealthy', 'martial', 'artist', 'force', 'leave', 'home', 'city', 'occupy', 'little', 'mean', 'provide', 'ip', 'man', 'remain', 'member', 'city', 'find', 'way', 'survive']",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2,2,2,2,2
My Name Is Khan,2010.0,165,8.0,An Indian Muslim man with Asperger's syndrome takes a challenge to speak to the President of the United States seriously and embarks on a cross-country journey.,50.0,98575,"4,018,695","['indian', 'muslim', 'man', 'asperger', 'syndrome', 'take', 'challenge', 'speak', 'president', 'united', 'states', 'seriously', 'embark', 'cross', 'country', 'journey']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,3,2,2
Nefes: Vatan Sagolsun,2009.0,128,8.0,Story of 40-man Turkish task force who must defend a relay station.,76.24040429543953,31838,9984436.7,"['story', 'man', 'turkish', 'task', 'force', 'defend', 'relay', 'station']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,4,2,2,2
Slumdog Millionaire,2008.0,120,8.0,"A Mumbai teenager reflects on his life after being accused of cheating on the Indian version of ""Who Wants to be a Millionaire?"".",84.0,798882,"141,319,928","['mumbai', 'teenager', 'reflect', 'life', 'accuse', 'cheat', 'indian', 'version', 'want', 'millionaire']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,2,2,2,3
Black Swan,2010.0,108,8.0,"A committed dancer struggles to maintain her sanity after winning the lead role in a production of Tchaikovsky's ""Swan Lake"".",79.0,699673,"106,954,678","['committed', 'dancer', 'struggle', 'maintain', 'sanity', 'win', 'lead', 'role', 'production', 'tchaikovsky', 'swan', 'lake']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2,2,2,2
Tropa de Elite,2007.0,115,8.0,"In 1997 Rio de Janeiro, Captain Nascimento has to find a substitute for his position while trying to take down drug dealers and criminals before the Pope visits.",33.0,98097,"8,060","['rio', 'de', 'janeiro', 'captain', 'nascimento', 'find', 'substitute', 'position', 'try', 'drug', 'dealer', 'criminal', 'pope', 'visit']",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2,2,2,2,2
The Avengers,2012.0,143,8.0,Earth's mightiest heroes must come together and learn to fight as a team if they are going to stop the mischievous Loki and his alien army from enslaving humanity.,69.0,1260806,"623,279,547","['earth', 'mighty', 'hero', 'come', 'learn', 'fight', 'team', 'go', 'stop', 'mischievous', 'loki', 'alien', 'army', 'enslave', 'humanity']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,1,1,3,2
Persepolis,2007.0,96,8.0,A precocious and outspoken Iranian girl grows up during the Islamic Revolution.,90.0,88656,"4,445,756","['precocious', 'outspoken', 'iranian', 'girl', 'grow', 'islamic', 'revolution']",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2,2,2,2,2
Dallas Buyers Club,2013.0,117,8.0,"In 1985 Dallas, electrician and hustler Ron Woodroof works around the system to help AIDS patients get the medication they need after he is diagnosed with the disease.",80.0,441614,"27,298,285","['dallas', 'electrician', 'hustler', 'ron', 'woodroof', 'work', 'system', 'help', 'aids', 'patient', 'medication', 'need', 'diagnose', 'disease']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2,4,2,1,2
The Pursuit of Happyness,2006.0,117,8.0,A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.,64.0,448930,"163,566,459","['struggle', 'salesman', 'take', 'custody', 'son', 'poise', 'begin', 'life', 'change', 'professional', 'career']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,2,2,2
